dia_semana;uf;br;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;condicao_metereologica;pessoas;mortos;feridos;veiculos
sexta-feira;SC;101;SAO JOSE;Velocidade Incompativel;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sabado;SC;101;CRICIUMA;Reacao tardia ou ineficiente do condutor;Saida de leito carrocavel;Com Vitimas Feridas;Plena Noite;Vento;1;0;1;1
sexta-feira;SC;101;ITAJAI;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Nublado;2;0;1;2
sexta-feira;SC;101;BALNEARIO CAMBORIU;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Nublado;2;0;1;2
sexta-feira;SC;116;SAO CRISTOVAO DO SUL;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;2
sexta-feira;SC;101;PALHOCA;Manobra de mudanca de faixa;Tombamento;Com Vitimas Feridas;Pleno dia;Nublado;1;0;1;1
sexta-feira;SC;101;ARARANGUA;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ceu Claro;3;0;1;2
sexta-feira;SC;280;GUARAMIRIM;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vitimas Feridas;Plena Noite;Ceu Claro;3;0;1;1
sexta-feira;SC;282;XAXIM;Reacao tardia ou ineficiente do condutor;Saida de leito carrocavel;Com Vitimas Feridas;Anoitecer;Ceu Claro;1;0;1;1
sexta-feira;SC;480;CHAPECO;Conversao proibida;Colisao transversal;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
sexta-feira;SC;280;CANOINHAS;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Plena Noite;Chuva;2;0;1;2
sexta-feira;SC;163;SAO MIGUEL DO OESTE;Conversao proibida;Colisao transversal;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
sexta-feira;SC;470;INDAIAL;Ausencia de reacao do condutor;Colisao com objeto;Sem Vitimas;Plena Noite;Ceu Claro;1;0;0;1
sexta-feira;SC;280;MAFRA;Iluminacao deficiente;Queda de ocupante de veiculo;Com Vitimas Feridas;Plena Noite;Nevoeiro/Neblina;1;0;1;1
sabado;SC;470;INDAIAL;Ausencia de reacao do condutor;Saida de leito carrocavel;Sem Vitimas;Plena Noite;Garoa/Chuvisco;1;0;0;1
sabado;SC;101;LAGUNA;Transitar na contramao;Colisao frontal;Sem Vitimas;Plena Noite;Ceu Claro;3;0;0;2
sabado;SC;101;ICARA;Ingestao de alcool pelo condutor;Colisao com objeto;Com Vitimas Feridas;Plena Noite;Ignorado;1;0;1;1
sabado;SC;101;PAULO LOPES;Ingestao de alcool pelo condutor;Colisao com objeto;Com Vitimas Feridas;Plena Noite;Ceu Claro;1;0;1;1
sabado;SC;101;BARRA VELHA;Mal subito do condutor;Tombamento;Com Vitimas Feridas;Plena Noite;Chuva;1;0;1;1
sabado;SC;470;BLUMENAU;Condutor Dormindo;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Garoa/Chuvisco;1;0;1;1
sabado;SC;101;PENHA;Reacao tardia ou ineficiente do condutor;Saida de leito carrocavel;Sem Vitimas;Pleno dia;Garoa/Chuvisco;1;0;0;1
segunda-feira;SC;101;ITAJAI;Ausencia de reacao do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;5;0;1;3
sabado;SC;101;PAULO LOPES;Velocidade Incompativel;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Nublado;1;0;1;1
sabado;SC;282;CORDILHEIRA ALTA;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sabado;SC;101;BALNEARIO CAMBORIU;Reacao tardia ou ineficiente do condutor;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Nublado;2;0;1;2
sabado;SC;101;PALHOCA;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Sem Vitimas;Pleno dia;Nublado;2;0;0;2
sabado;SC;101;PALHOCA;Acumulo de oleo sobre o pavimento;Tombamento;Com Vitimas Feridas;Pleno dia;Nublado;1;0;1;1
sabado;SC;101;PESCARIA BRAVA;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
sabado;SC;101;PALHOCA;Reacao tardia ou ineficiente do condutor;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;2;1
sabado;SC;480;CHAPECO;Ingestao de alcool pelo condutor;Colisao com objeto;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;1
sabado;SC;280;SAO BENTO DO SUL;Manobra de mudanca de faixa;Colisao com objeto;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sabado;SC;101;IMBITUBA;Condutor deixou de manter distancia do veiculo da frente;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;3
sabado;SC;101;ITAJAI;Acumulo de oleo sobre o pavimento;Tombamento;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
sabado;SC;101;JOINVILLE;Acessar a via sem observar a presenca dos outros veiculos;Engavetamento;Com Vitimas Feridas;Pleno dia;Nublado;8;0;1;3
sabado;SC;101;ITAJAI;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Nublado;2;0;1;2
sabado;SC;101;IMBITUBA;Condutor Dormindo;Saida de leito carrocavel;Com Vitimas Fatais;Pleno dia;Nublado;4;1;3;1
sexta-feira;SC;280;ARAQUARI;Reacao tardia ou ineficiente do condutor;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sabado;SC;153;CONCORDIA;Velocidade Incompativel;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Nublado;1;0;1;1
sabado;SC;101;SAO JOSE;Acessar a via sem observar a presenca dos outros veiculos;Colisao lateral mesmo sentido;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
sabado;SC;280;JARAGUA DO SUL;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Plena Noite;Nublado;2;0;1;2
sabado;SC;163;SAO MIGUEL DO OESTE;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
sabado;SC;116;LAGES;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
sabado;SC;116;SANTA CECILIA;Ausencia de reacao do condutor;Engavetamento;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;3
sabado;SC;101;PALHOCA;Ingestao de alcool pelo condutor;Colisao com objeto;Sem Vitimas;Plena Noite;Ceu Claro;1;0;0;1
domingo;SC;280;JARAGUA DO SUL;Ingestao de alcool pelo condutor;Colisao transversal;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
sabado;SC;280;PORTO UNIAO;Demais falhas mecanicas ou eletricas;Incendio;Sem Vitimas;Plena Noite;Ceu Claro;1;0;0;1
sabado;SC;163;SAO MIGUEL DO OESTE;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
sabado;SC;282;IRACEMINHA;Demais falhas mecanicas ou eletricas;Tombamento;Com Vitimas Feridas;Plena Noite;Ceu Claro;1;0;1;1
sabado;SC;282;LAGES;Velocidade Incompativel;Colisao com objeto;Com Vitimas Feridas;Plena Noite;Garoa/Chuvisco;1;0;1;1
sabado;SC;158;CAIBI;Ultrapassagem Indevida;Colisao frontal;Com Vitimas Feridas;Plena Noite;Ceu Claro;9;0;8;2
sabado;SC;116;ITAIOPOLIS;Ultrapassagem Indevida;Colisao frontal;Com Vitimas Feridas;Plena Noite;Ceu Claro;8;0;2;3
domingo;SC;101;TUBARAO;Conversao proibida;Colisao transversal;Com Vitimas Fatais;Plena Noite;Nublado;3;1;0;2
domingo;SC;101;SAO JOSE;Ingestao de alcool pelo condutor;Colisao com objeto;Sem Vitimas;Plena Noite;Nublado;1;0;0;1
domingo;SC;470;LONTRAS;Ingestao de alcool pelo condutor;Colisao lateral sentido oposto;Com Vitimas Feridas;Plena Noite;Nublado;2;0;1;2
domingo;SC;101;NAVEGANTES;Velocidade Incompativel;Saida de leito carrocavel;Sem Vitimas;Plena Noite;Ceu Claro;1;0;0;1
domingo;SC;101;IMBITUBA;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Amanhecer;Ceu Claro;2;0;2;2
sabado;SC;116;MONTE CASTELO;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Plena Noite;Nublado;2;0;1;2
domingo;SC;116;MONTE CASTELO;Velocidade Incompativel;Saida de leito carrocavel;Com Vitimas Feridas;Plena Noite;Nublado;2;0;1;1
domingo;SC;163;DIONISIO CERQUEIRA;Ausencia de reacao do condutor;Saida de leito carrocavel;Sem Vitimas;Pleno dia;Chuva;1;0;0;1
quarta-feira;SC;280;GUARAMIRIM;Manobra de mudanca de faixa;Queda de ocupante de veiculo;Com Vitimas Feridas;Plena Noite;Ceu Claro;1;0;1;1
domingo;SC;480;CHAPECO;Reacao tardia ou ineficiente do condutor;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Chuva;1;0;1;1
domingo;SC;163;SAO MIGUEL DO OESTE;Reacao tardia ou ineficiente do condutor;Colisao com objeto;Com Vitimas Feridas;Pleno dia;Chuva;1;0;1;1
domingo;SC;101;JOINVILLE;Demais falhas mecanicas ou eletricas;Capotamento;Sem Vitimas;Pleno dia;Ceu Claro;3;0;0;2
domingo;SC;101;ICARA;Chuva;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Nublado;5;0;5;1
domingo;SC;116;SANTA CECILIA;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Pleno dia;Nublado;3;0;3;2
domingo;SC;282;LAGES;Frear bruscamente;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Ceu Claro;5;0;2;1
domingo;SC;101;ARAQUARI;Avarias e/ou desgaste excessivo no pneu;Saida de leito carrocavel;Sem Vitimas;Pleno dia;Ceu Claro;1;0;0;1
domingo;SC;101;PALHOCA;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Anoitecer;Nublado;2;0;1;2
domingo;SC;280;SAO FRANCISCO DO SUL;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
domingo;SC;101;SAO JOSE;Ausencia de reacao do condutor;Colisao transversal;Sem Vitimas;Pleno dia;Nublado;2;0;0;2
domingo;SC;101;SAO JOSE;Trafegar com motocicleta (ou similar) entre as faixas;Colisao lateral mesmo sentido;Com Vitimas Feridas;Plena Noite;Vento;3;0;1;3
domingo;SC;101;SAO JOSE;Objeto estatico sobre o leito carrocavel;Colisao com objeto;Com Vitimas Feridas;Pleno dia;Garoa/Chuvisco;1;0;1;1
domingo;SC;101;PALHOCA;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vitimas Feridas;Plena Noite;Nublado;2;0;1;1
domingo;SC;101;ITAPEMA;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Plena Noite;Nublado;2;0;2;2
domingo;SC;116;CAPAO ALTO;Transitar na contramao;Colisao frontal;Sem Vitimas;Plena Noite;Chuva;2;0;0;2
domingo;SC;470;ASCURRA;Transitar na contramao;Colisao lateral sentido oposto;Com Vitimas Feridas;Plena Noite;Ceu Claro;6;0;4;3
segunda-feira;SC;101;BARRA VELHA;Avarias e/ou desgaste excessivo no pneu;Colisao lateral mesmo sentido;Sem Vitimas;Plena Noite;Chuva;2;0;0;2
domingo;SC;282;SAO JOSE;Reacao tardia ou ineficiente do condutor;Atropelamento de Pedestre;Com Vitimas Feridas;Plena Noite;Ceu Claro;4;0;1;2
segunda-feira;SC;101;BALNEARIO CAMBORIU;Acumulo de agua sobre o pavimento;Engavetamento;Com Vitimas Feridas;Pleno dia;Chuva;3;0;1;3
segunda-feira;SC;101;BALNEARIO CAMBORIU;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia;Chuva;2;0;1;2
segunda-feira;SC;280;ARAQUARI;Ultrapassagem Indevida;Colisao frontal;Com Vitimas Fatais;Pleno dia;Garoa/Chuvisco;5;4;0;2
segunda-feira;SC;480;CHAPECO;Manobra de mudanca de faixa;Colisao com objeto;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
segunda-feira;SC;282;ALFREDO WAGNER;Pista Escorregadia;Colisao frontal;Com Vitimas Feridas;Pleno dia;Chuva;2;0;1;2
segunda-feira;SC;101;JOINVILLE;Reacao tardia ou ineficiente do condutor;Saida de leito carrocavel;Sem Vitimas;Pleno dia;Nublado;1;0;0;1
segunda-feira;SC;101;SAO JOSE;Ausencia de reacao do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia;Chuva;2;0;1;2
segunda-feira;SC;163;GUARUJA DO SUL;Ausencia de reacao do condutor;Tombamento;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
segunda-feira;SC;101;SAO JOSE;Afundamento ou ondulacao no pavimento;Tombamento;Com Vitimas Feridas;Plena Noite;Chuva;2;0;2;1
segunda-feira;SC;101;BARRA VELHA;Pedestre andava na pista;Atropelamento de Pedestre;Com Vitimas Fatais;Pleno dia;Garoa/Chuvisco;4;1;0;1
sexta-feira;SC;101;SAO JOSE;Ausencia de reacao do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;3
segunda-feira;SC;480;CHAPECO;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Plena Noite;Nublado;2;0;1;2
segunda-feira;SC;101;TUBARAO;Demais falhas mecanicas ou eletricas;Derramamento de carga;Sem Vitimas;Plena Noite;Nublado;1;0;0;1
segunda-feira;SC;470;GASPAR;Chuva;Saida de leito carrocavel;Com Vitimas Feridas;Plena Noite;Chuva;1;0;1;1
segunda-feira;SC;470;RIO DO SUL;Ultrapassagem Indevida;Colisao com objeto;Com Vitimas Feridas;Plena Noite;Nublado;3;0;1;2
segunda-feira;SC;280;RIO NEGRINHO;Velocidade Incompativel;Colisao frontal;Com Vitimas Feridas;Plena Noite;Chuva;2;0;2;2
segunda-feira;SC;153;VARGEM BONITA;Demais falhas mecanicas ou eletricas;Incendio;Sem Vitimas;Pleno dia;Nublado;1;0;0;1
terca-feira;SC;101;ARAQUARI;Velocidade Incompativel;Colisao traseira;Com Vitimas Feridas;Plena Noite;Chuva;5;0;3;4
terca-feira;SC;470;INDAIAL;Reacao tardia ou ineficiente do condutor;Tombamento;Com Vitimas Feridas;Plena Noite;Nevoeiro/Neblina;1;0;1;1
terca-feira;SC;280;GUARAMIRIM;Acessar a via sem observar a presenca dos outros veiculos;Colisao traseira;Sem Vitimas;Pleno dia;Ceu Claro;2;0;0;2
sexta-feira;SC;470;ASCURRA;Demais falhas mecanicas ou eletricas;Colisao com objeto;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
terca-feira;SC;101;SOMBRIO;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
terca-feira;SC;101;JOINVILLE;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
terca-feira;SC;101;TUBARAO;Velocidade Incompativel;Queda de ocupante de veiculo;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
terca-feira;SC;101;SAO JOSE;Condutor deixou de manter distancia do veiculo da frente;Colisao lateral mesmo sentido;Com Vitimas Feridas;Anoitecer;Ceu Claro;2;0;1;2
terca-feira;SC;101;BIGUACU;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
terca-feira;SC;101;PALHOCA;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
terca-feira;SC;470;POUSO REDONDO;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
terca-feira;SC;101;BALNEARIO CAMBORIU;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Anoitecer;Ceu Claro;2;0;1;2
terca-feira;SC;101;BALNEARIO CAMBORIU;Reacao tardia ou ineficiente do condutor;Tombamento;Com Vitimas Feridas;Anoitecer;Ceu Claro;2;0;1;2
terca-feira;SC;101;PALHOCA;Demais falhas mecanicas ou eletricas;Incendio;Sem Vitimas;Plena Noite;Nublado;1;0;0;1
sexta-feira;SC;282;XANXERE;Conversao proibida;Colisao transversal;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
terca-feira;SC;101;ARAQUARI;Ingestao de alcool pelo condutor;Saida de leito carrocavel;Com Vitimas Feridas;Plena Noite;Ceu Claro;4;0;4;1
quarta-feira;SC;101;JOINVILLE;Ingestao de alcool pelo condutor;Saida de leito carrocavel;Sem Vitimas;Plena Noite;Ceu Claro;2;0;0;1
quarta-feira;SC;101;BIGUACU;Acessar a via sem observar a presenca dos outros veiculos;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quarta-feira;SC;470;IBIRAMA;Velocidade Incompativel;Tombamento;Com Vitimas Feridas;Pleno dia;Sol;1;0;1;1
quarta-feira;SC;116;LAGES;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Amanhecer;Nublado;2;0;1;2
quarta-feira;SC;280;SAO FRANCISCO DO SUL;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;2;2
quarta-feira;SC;470;RIO DO SUL;Reacao tardia ou ineficiente do condutor;Engavetamento;Com Vitimas Feridas;Pleno dia;Sol;5;0;2;4
quarta-feira;SC;470;INDAIAL;Ausencia de reacao do condutor;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;2;2
quarta-feira;SC;470;RIO DO SUL;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;4;0;3;3
quarta-feira;SC;470;BLUMENAU;Ausencia de reacao do condutor;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quarta-feira;SC;470;BLUMENAU;Ingestao de alcool pelo condutor;Colisao traseira;Com Vitimas Feridas;Plena Noite;Nublado;2;0;1;2
quarta-feira;SC;470;IBIRAMA;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;2;2
quarta-feira;SC;280;PORTO UNIAO;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quarta-feira;SC;101;SAO JOSE;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ceu Claro;3;0;1;3
quarta-feira;SC;101;SAO JOSE;Acessar a via sem observar a presenca dos outros veiculos;Colisao lateral mesmo sentido;Com Vitimas Feridas;Anoitecer;Ceu Claro;1;0;1;1
quarta-feira;SC;470;LONTRAS;Transitar no acostamento;Atropelamento de Pedestre;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;1
sexta-feira;SC;101;JOINVILLE;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;1
quarta-feira;SC;470;ILHOTA;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Plena Noite;Nevoeiro/Neblina;5;0;2;3
sabado;SC;282;FAXINAL DOS GUEDES;Ausencia de reacao do condutor;Queda de ocupante de veiculo;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;1
sabado;SC;280;MAFRA;Ausencia de reacao do condutor;Colisao transversal;Com Vitimas Feridas;Pleno dia;Nublado;3;0;2;2
terca-feira;SC;116;MAFRA;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quarta-feira;SC;280;GUARAMIRIM;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
terca-feira;SC;101;BARRA VELHA;Acessar a via sem observar a presenca dos outros veiculos;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
sexta-feira;SC;101;ITAJAI;Condutor deixou de manter distancia do veiculo da frente;Colisao lateral mesmo sentido;Com Vitimas Fatais;Plena Noite;Ceu Claro;5;1;0;3
quinta-feira;SC;470;SAO CRISTOVAO DO SUL;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
quarta-feira;SC;101;NAVEGANTES;Demais falhas mecanicas ou eletricas;Tombamento;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;2;1
quarta-feira;SC;470;PONTE ALTA;Transitar na contramao;Colisao frontal;Com Vitimas Feridas;Plena Noite;Ceu Claro;5;0;2;2
quinta-feira;SC;101;IMBITUBA;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;3
sexta-feira;SC;163;SAO MIGUEL DO OESTE;Acessar a via sem observar a presenca dos outros veiculos;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quarta-feira;SC;282;CATANDUVAS;Ausencia de reacao do condutor;Colisao com objeto;Com Vitimas Feridas;Plena Noite;Ceu Claro;1;0;1;1
sexta-feira;SC;163;DIONISIO CERQUEIRA;Transitar na contramao;Colisao frontal;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
segunda-feira;SC;101;TUBARAO;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Plena Noite;Nublado;2;0;1;2
sexta-feira;SC;280;GUARAMIRIM;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
sexta-feira;SC;101;ARARANGUA;Desrespeitar a preferencia no cruzamento;Colisao frontal;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;3;2
sabado;SC;280;RIO NEGRINHO;Ingestao de alcool pelo condutor;Colisao com objeto;Sem Vitimas;Plena Noite;Chuva;1;0;0;1
sabado;SC;116;PONTE ALTA DO NORTE;Velocidade Incompativel;Tombamento;Com Vitimas Feridas;Plena Noite;Ceu Claro;1;0;1;1
terca-feira;SC;280;RIO NEGRINHO;Velocidade Incompativel;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;2
segunda-feira;SC;101;PENHA;Ingestao de alcool pelo condutor;Colisao lateral mesmo sentido;Com Vitimas Feridas;Plena Noite;Nublado;4;0;2;2
terca-feira;SC;153;CONCORDIA;Manobra de mudanca de faixa;Colisao transversal;Com Vitimas Feridas;Anoitecer;Ceu Claro;2;0;1;2
sexta-feira;SC;101;SAO JOSE;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Plena Noite;Chuva;2;0;1;2
terca-feira;SC;101;PORTO BELO;Acessar a via sem observar a presenca dos outros veiculos;Colisao traseira;Com Vitimas Feridas;Anoitecer;Ceu Claro;3;0;1;3
quinta-feira;SC;101;PALHOCA;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Nublado;2;0;1;2
domingo;SC;470;INDAIAL;Ingestao de alcool pelo condutor;Saida de leito carrocavel;Com Vitimas Feridas;Plena Noite;Ceu Claro;1;0;1;1
quinta-feira;SC;101;ITAJAI;Ultrapassagem Indevida;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Nevoeiro/Neblina;2;0;1;2
quarta-feira;SC;101;ARARANGUA;Demais falhas mecanicas ou eletricas;Colisao transversal;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
sexta-feira;SC;470;NAVEGANTES;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Sem Vitimas;Plena Noite;Nublado;2;0;0;2
terca-feira;SC;101;TUBARAO;Condutor Dormindo;Colisao com objeto;Com Vitimas Feridas;Amanhecer;Ceu Claro;2;0;1;1
segunda-feira;SC;101;ITAJAI;Demais Fenômenos da natureza;Colisao com objeto;Com Vitimas Feridas;Pleno dia;Ignorado;1;0;1;1
sexta-feira;SC;101;ICARA;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ceu Claro;3;0;3;2
sexta-feira;SC;101;SAO JOSE;Ingestao de alcool pelo condutor;Colisao traseira;Sem Vitimas;Plena Noite;Ceu Claro;2;0;0;2
segunda-feira;SC;101;ITAJAI;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
sabado;SC;163;SAO MIGUEL DO OESTE;Acesso irregular;Colisao frontal;Com Vitimas Feridas;Pleno dia;Garoa/Chuvisco;3;0;1;3
terca-feira;SC;101;ARARANGUA;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Amanhecer;Ceu Claro;2;0;1;2
domingo;SC;101;BALNEARIO CAMBORIU;Reacao tardia ou ineficiente do condutor;Colisao com objeto;Com Vitimas Feridas;Plena Noite;Nublado;1;0;1;1
domingo;SC;470;ASCURRA;Pista esburacada;Colisao lateral sentido oposto;Com Vitimas Feridas;Pleno dia;Nublado;2;0;1;2
